Date,Source,Emotion_Label,Emotion_Probability,Original_Tweet,Cleaned_Tweet,Similarity_Score,Time_Difference_Seconds,Time_Proximity_Score,Original_Length,Cleaned_Length,Length_Difference
2023-02-09 15:07:53+00:00,ChatGPT,sadness,0.8376971483230591,"""ChatGPT: The AI that can write a business plan,
 but can't implement it.""
https://t.co/Ek0jst1j0Y
#ChatGPT #chatgpt3 #ai","chatgpt: ai write business plan, cant implement it.",0.475,0.0,1.0,121,51,70
2023-02-16 18:09:12+00:00,ChatGPT,sadness,0.4323168992996216,"#ecsleducational #chatgpt #hydrogeninjection

Here's Why a Hydrogen Combustion Engine Will Never Be Popular
https://t.co/xv6txmTm9t https://t.co/9bO5iCUJzc",heres hydrogen combustion engine never popular,0.51875,0.0,1.0,155,46,109
2023-03-21 18:16:45+00:00,ChatGPT,sadness,0.8499502539634705,"@wongmjane Quite disappointing. If after delays they aren't par with #chatgpt, then they may have missed this boat.",quite disappointing. delays par may missed boat.,0.588235294117647,0.0,1.0,115,48,67
2023-03-27 15:31:58+00:00,ChatGPT,sadness,0.5142691731452942,"@ylecun on Failures of #ChatGPT-like Auto-Regressive LLMs

#AI

https://t.co/42pzh59plS",failures autoregressive llms,0.4399999999999999,0.0,1.0,87,28,59
2023-03-17 14:26:35+00:00,ChatGPT,sadness,0.9563600420951844,Ernie Bot “not yet perfect”: “#Baidu Plunges After Recorded Demo of #AI #Chatbot Disappoints.” #Tech #China #ChatGPT #ErnieBot #GPT4  https://t.co/o4MiuCg8AQ,ernie bot not yet perfect: plunges recorded demo disappoints.,0.4826086956521739,0.0,1.0,157,61,96
2023-01-23 13:35:07+00:00,ChatGPT,sadness,0.7581501007080078,@mrshowell24 Access to the internet and location-based information are big misses from #ChatGPT,access internet locationbased information big misses,0.55,0.0,1.0,95,52,43
2023-03-14 08:40:15+00:00,ChatGPT,sadness,0.4075258672237396,#Chatgpt knows a collab between @blkodyssy and @TheDangelo would be sick… with @questlove on drums of course https://t.co/aeIClK4VED,knows collab would sick drums course,0.4842105263157894,0.0,1.0,132,36,96
2023-01-07 13:37:03+00:00,ChatGPT,sadness,0.4884063005447387,"The AVATARY Vision

Our Avatars will be used as in-class digital teachers for a better education system, dealing with the global lack of qualified personnel. 

#AI #blockchain #education #teaching #ChatGPT https://t.co/iLRDXNoUd1","avatary vision avatars used inclass digital teachers better education system, dealing global lack qualified personnel.",0.6161290322580645,0.0,1.0,229,118,111
2023-02-08 13:19:01+00:00,ChatGPT,sadness,0.554286003112793,"On this 5kW inverter, it has a range of 60-145VDC meaning anything below wont function.

It's 48V battery input thus 4*12V battery will be the min for it to run.

#BoycottEquityBank #ChatGPT Nato 30 Jubelee MPs Safaricom Rigathi Gachagua Njugush Okello Max President William Ruto","5kw inverter, range 60145vdc meaning anything wont function. 48v battery input thus 412v battery min run. nato 30 jubelee mps safaricom rigathi gachagua njugush okello max president william ruto",0.7044444444444444,0.0,1.0,279,194,85
2022-12-03 14:24:18+00:00,ChatGPT,sadness,0.9506375193595886,My daughter just asked me why the elf on the shelf doesn't have a mommy. I didn't have the heart to tell her that elves are born from the tears of disappointed parents. #elfontheshelf #ChatGPT,daughter asked elf shelf mommy. heart tell elves born tears disappointed parents.,0.5709677419354838,0.0,1.0,192,81,111
2023-02-17 06:00:26+00:00,ChatGPT,sadness,0.6870924830436707,If @satyanadella can help @bing  to take over even 5% market share from @Google. He will go down as one of the best tech CEOs. Microsoft has done a great job in managing the narrative so far and Google has done equally worse in #ChatGPT saga.,help take even 5 market share . go one best tech ceos. microsoft done great job managing narrative far google done equally worse saga.,0.634090909090909,0.0,1.0,242,134,108
2023-02-05 05:00:08+00:00,ChatGPT,sadness,0.6376964449882507,A humourless budget: An HR complains to the FM #HumourlessBudget #Hr #HumourResource #BudgetReactions #VikramPoddar #EditorSPick #ExclusivePlus #UnionBudget2023 #CapitalExpenditure #ChatGPT  https://t.co/m3MGu8u1ek,humourless budget: hr complains fm,0.475,0.0,1.0,214,34,180
2023-04-05 14:37:15+00:00,ChatGPT,sadness,0.5417853593826294,"Could ChatGPT lay waste to millions of professional jobs, including journalists?

Not if they figure out their real value

#Robot #ChatGPT #AI #waste #professionaljobs #journalists #value
 https://t.co/Q3Aq0E8wjU via @WSJ","could chatgpt lay waste millions professional jobs, including journalists? figure real value via",0.6137931034482758,0.0,1.0,221,96,125
2023-03-18 21:25:53+00:00,ChatGPT,fear,0.6715413928031921,"I'm kind of horrified and excited to learn GPT4 is definitely better than me at both tailwind css and alpine.js 😬

#chatgpt #gpt4",kind horrified excited learn gpt4 definitely better tailwind css alpine.js,0.6181818181818182,0.0,1.0,129,74,55
2023-01-05 16:24:39+00:00,ChatGPT,fear,0.5631349086761475,"Could AI models take down the almighty Google? 🧠

Asking an AI model &amp; getting exactly what you want, could spell trouble for the search giant. 

AI models such as ChatGPT &amp; Stable Diffusion are strong signals for AI starting to eat software.

#ai #chatgpt #openai #Google https://t.co/WlleDuAUGR","could ai models take almighty google? asking ai model amp; getting exactly want, could spell trouble search giant. ai models chatgpt amp; stable diffusion strong signals ai starting eat software.",0.6926829268292682,0.0,1.0,304,195,109
2022-12-15 07:55:12+00:00,ChatGPT,fear,0.99133038520813,"Whatever we know or think we know about the capabilities and limitations of #ChatGPT and the like, it is the panic, the knee-jerk, the anxiety and the misapprehensions that we need to confront first.","whatever know think know capabilities limitations like, panic, kneejerk, anxiety misapprehensions need confront first.",0.6359999999999999,0.0,1.0,199,118,81
2023-02-21 14:48:15+00:00,ChatGPT,fear,0.912031352519989,"AI-powered phishing: Chatbot hazard or hot air? @Proofpoint's sr. manager of #datascience, Adam Starr, explains what his team is seeing in the threat landscape regarding large language models.

#ChatGPT #chatbot @README_Security 
 https://t.co/RdbdGyLcx8","aipowered phishing: chatbot hazard hot air? s sr. manager adam starr, explains team seeing threat landscape regarding large language models.",0.6705882352941176,0.0,1.0,254,140,114
2023-03-08 14:49:09+00:00,ChatGPT,fear,0.620117723941803,#ChatGPT What are the 2most difficult things you think AI will never be able to do https://t.co/VHTWS6vNOl,2most difficult things think ai never able,0.588235294117647,0.0,1.0,106,42,64
2023-01-04 23:38:12+00:00,ChatGPT,fear,0.3740123510360718,#ChatGPT has already been regulated due to #globalroomates getting out of hand with the questions being ran trough this #openai project. Oc right away some ask for the recipes of chaos. #AIthewordcalculator #whatwillyouaskit,already regulated due getting hand questions ran trough project. oc right away ask recipes chaos.,0.6387096774193548,0.0,1.0,224,97,127
2023-02-03 22:45:29+00:00,ChatGPT,fear,0.9881552457809448,Laughed out loud @dndn1011 at your 'what's the point in education then?' reply to using #AI to write essays .... The threat to #society #ChatGPT for advice... Scary concept 😨 https://t.co/hj84YWQRQG,laughed loud whats point education then? reply using write essays threat advice scary concept,0.5483870967741935,0.0,1.0,198,93,105
2023-02-27 11:19:51+00:00,ChatGPT,fear,0.7674888372421265,"Just like taking breath can't be stopped as far as living, teaching never ends to a genuine leader.

- A Great Mentor's Word
#AI #chatGPT #Bing #data #MLOps #intelligence #programming #SQL #coding #DevOps #talent #coaching #MentorsWORD #ikigai","like taking breath cant stopped far living, teaching never ends genuine leader. great mentors word",0.5459459459459459,0.0,1.0,243,98,145
2023-03-01 14:00:05+00:00,ChatGPT,fear,0.861142635345459,"(1/4) Have you ever asked ChatGPT something and gotten a weird answer in response? Or perhaps something creepy?

Don’t worry. Its not (exclusively) the model’s fault. 

It might be you. #chatgpt #AIexplained",14 ever asked chatgpt something gotten weird answer response? perhaps something creepy? dont worry. exclusively models fault. might you.,0.58,0.0,1.0,207,136,71
2023-03-15 04:34:23+00:00,ChatGPT,fear,0.5716854929924011,"""it's generally understood that the granting of wishes comes with a certain degree of caution, and it's important to use them wisely and for the greater good, rather than for personal gain."" #ChatGPT https://t.co/ACw2nIkr6S","its generally understood granting wishes comes certain degree caution, important use wisely greater good, rather personal gain.",0.628125,0.0,1.0,223,127,96
2022-12-05 11:58:32+00:00,ChatGPT,fear,0.92514967918396,“Horror story on Elon Musk colonising Mars” written by ChatGPT. Oscar-worthy! Someone should make a movie on this 😂 #ChatGPT https://t.co/qSxvEa0GYt,horror story elon musk colonising mars written chatgpt. oscarworthy! someone make movie,0.5739130434782609,0.0,1.0,148,87,61
2023-03-14 19:46:28+00:00,ChatGPT,fear,0.5391802191734314,"@DanCrenshawTX @USATODAY I couldn't agree more. The fight against danger is not a partisan issue, but a human issue. Humans should unite to protect your communities from the devastating impact of drugs &amp; violence. Seize this opportunity for bipartisanship and work together towards a safer world. #ChatGPT","agree more. fight danger partisan issue, human issue. humans unite protect communities devastating impact drugs amp; violence. seize opportunity bipartisanship work together towards safer world.",0.6733333333333333,0.0,1.0,309,194,115
2022-12-30 08:00:35+00:00,ChatGPT,fear,0.9851794838905334,"#ChatGPT AI gets a Grade 7 on a GCSE History exam. 

I fear that ChatGPT-like technologies will put back much-needed reform of formal assessment. Traditional exams are probably the easiest way to stop students cheating. 

https://t.co/4Bv4Gr5end",ai gets grade 7 gcse history exam. fear chatgptlike technologies put back muchneeded reform formal assessment. traditional exams probably easiest way stop students cheating.,0.7162162162162162,0.0,1.0,245,173,72
2023-02-15 18:39:47+00:00,ChatGPT,fear,0.7149767279624939,"""Big Tech was moving cautiously on AI. Then came #ChatGPT."" https://t.co/BYTm6eY1E2",big tech moving cautiously ai. came,0.5916666666666667,0.0,1.0,83,35,48
2023-02-26 10:25:54+00:00,ChatGPT,fear,0.7511560320854187,"I asked #ChatGPT who is 
@hogrbe?
He ""said He's a self-proclaimed earthquake researcher who has gained attention for his predictions of earthquakes based on a supposed planetary alignment theory. He claims to use a method of ""seismic forecasting"" to predict #earthquakes.. 
#Al",asked ? said selfproclaimed earthquake researcher gained attention predictions earthquakes based supposed planetary alignment theory. claims use method seismic forecasting predict,0.573170731707317,0.0,1.0,277,179,98
2023-02-13 20:56:29+00:00,ChatGPT,fear,0.6088786721229553,"Market up $goog down the threat to their business model is real.

$aapl will replace $goog search in a few months

That is only part of the exe-sentential threat

#AI tools #chatgpt is the other part.

#complacency  is the last

Noone is #tbtf too big to fail",market goog threat business model real. aapl replace goog search months part exesentential threat tools part. last noone big fail,0.5625,0.0,1.0,259,129,130
2023-01-12 23:29:50+00:00,ChatGPT,fear,0.4824251234531402,The first casualty of #ChatGPT will be offshore dev shops,first casualty offshore dev shops,0.6499999999999999,0.0,1.0,57,33,24
2023-04-05 23:24:39+00:00,ChatGPT,fear,0.8468387126922607,"ChatGPT cheats: AI is a bigger threat to educational equality
 https://t.co/uUZJgTAn2F
 #bigger #ChatGPT #cheats #educational #equality #threat https://t.co/lhLY1NkZ4u",chatgpt cheats: ai bigger threat educational equality,0.5722222222222222,0.0,1.0,167,53,114
2022-12-22 19:04:15+00:00,ChatGPT,fear,0.9927982091903688,ChatGPT is scary🥶  #chatgpt3 #ChatGPT,chatgpt scary,0.4166666666666666,0.0,1.0,37,13,24
2023-02-20 20:23:01+00:00,ChatGPT,fear,0.9704443216323853,"#ICYMI: #ChatGPT goes into homewrecker mode on #Bing with @kevinroose of @nytimes. This vector is truly alarming; what if Bing goes rogue, say, with a teen considering #selfharm? ""Move fast and break things"" with #AI can have tragic consequences. https://t.co/VMuIf5jNVy","goes homewrecker mode . vector truly alarming; bing goes rogue, say, teen considering move fast break things tragic consequences.",0.5625,0.0,1.0,270,129,141
2023-04-07 15:00:21+00:00,ChatGPT,anger,0.5377034544944763,"Don’t Kill Innovation, But Apply Guardrails For AI https://t.co/VBcYwlh3fX Read @AndyThurai’s latest thoughts on Generative AI and the use of AI for innovation. #ChatGPT #AI #ML #LLM https://t.co/ef98IvD8ne","dont kill innovation, apply guardrails ai read s latest thoughts generative ai use ai innovation.",0.5851851851851851,0.0,1.0,206,97,109
2023-02-27 12:10:44+00:00,ChatGPT,anger,0.8580687642097473,"#mondaythoughts #Chatgpt taking the world of internet citizens by storm AI creates books scripts formulas #MondayMotivation increase your intelligence #MondayMorning learn how its easy  #Cambridge #NYC #Boston  get in on the fun 
https://t.co/3BDpPfFsCh",taking world internet citizens storm ai creates books scripts formulas increase intelligence learn easy get fun,0.6499999999999999,0.0,1.0,253,111,142
2022-12-03 17:17:16+00:00,ChatGPT,anger,0.9172582030296326,#chatGPT about how useless Facebook is https://t.co/ylGGpcxElS,useless facebook,0.5,0.0,1.0,62,16,46
2023-02-03 23:00:01+00:00,ChatGPT,anger,0.8706799745559692,Why is there hatred in the world? #ChatGPT #AI https://t.co/55YaJmj0Pq,hatred world?,0.4399999999999999,0.0,1.0,70,13,57
2023-01-19 20:44:13+00:00,ChatGPT,anger,0.4163312017917633,"@steven_kolber @keithheggart @TomMahoneyEdu @AAREBlog Lol how ridiculous 

Yet unionist educators are quick to jump on the #ChatGPT bandwagon to farm out their so called “Lesson plans” to a bot!",lol ridiculous yet unionist educators quick jump bandwagon farm called lesson plans bot!,0.5655172413793104,0.0,1.0,194,88,106
2023-01-05 21:45:30+00:00,ChatGPT,anger,0.7602300047874451,"#NewYorkCity #Schools, the largest school department in the US, has blocked #student and #teacher access to #ChatGPT on its devices and networks. https://t.co/AZAqw1e7gp","largest school department us, blocked access devices networks.",0.5666666666666667,0.0,1.0,169,62,107
2023-01-02 08:00:01+00:00,ChatGPT,anger,0.90398770570755,"Noun: prick

A prick is someone who's always trying to get one up on you!

 #technology #innovation #chatGPT #openai #programming",noun: prick prick someone whos always trying get one you!,0.58,0.0,1.0,129,57,72
2023-02-05 22:02:28+00:00,ChatGPT,anger,0.8255301117897034,"@BitcoinMagazine Exactly, that's why they don't like it ✔️✔️

Same way #ChatGPT is the most hated product at @Google headquarters rn 🤣🤣

https://t.co/whzKi9pTsE","exactly, thats like way hated product headquarters rn",0.5041666666666667,0.0,1.0,160,53,107
2023-03-17 03:15:25+00:00,ChatGPT,anger,0.5438216924667358,"No, ChatGPT is not the job killer. It's only a software. It's PEOPLE in boardrooms who'll sack people, blaming technology.
#empirediaries #ChatGPT 
https://t.co/OIfNONwydD https://t.co/DVQGXd7lvo","no, chatgpt job killer. software. people boardrooms wholl sack people, blaming technology.",0.6208333333333333,0.0,1.0,195,90,105
2023-02-06 00:15:05+00:00,ChatGPT,anger,0.9493377804756165,"Colombia Judge Uses #ChatGPT In Ruling, Sparks Controversy

#judge #chatgpt #mr #colombia #intelligence #case #autism 

https://t.co/KyIfBFidhg","colombia judge uses ruling, sparks controversy",0.58,0.0,1.0,143,46,97
2022-12-07 06:46:15+00:00,ChatGPT,anger,0.6206641793251038,"#Frodo #AI and #ChatGPT

Frodo, the hobbit who resisted the power of the Ring in J.R.R. Tolkien's ""The Lord of the Rings,"" can be seen as a symbol of the human struggle against temptation and the corrupting influence of power. Just as Frodo… https://t.co/BJsifvflGO","frodo, hobbit resisted power ring j.r.r. tolkiens the lord rings, seen symbol human struggle temptation corrupting influence power. frodo",0.6027027027027028,0.0,1.0,265,137,128
2023-04-01 02:50:44+00:00,ChatGPT,anger,0.7134906053543091,#Italy privacy watchdog blocks #ChatGPT citing data breach #AI #apps #privacy #techforfuture  https://t.co/eudtmnpv3q,privacy watchdog blocks citing data breach,0.6230769230769231,0.0,1.0,117,42,75
2023-04-07 17:51:34+00:00,ChatGPT,anger,0.4341124892234802,"Does not compute!
#AInstein #ChatGPT #AIeducation #embracethefuture
https://t.co/G3EG8BeVgJ",compute!,0.3874999999999999,0.0,1.0,91,8,83
2023-02-01 14:05:46+00:00,ChatGPT,anger,0.844550371170044,#ChatGPT maker releases AI detection tool after school districts complain of cheating https://t.co/dGEa4sFiqV,maker releases ai detection tool school districts complain cheating,0.7846153846153845,0.0,1.0,109,67,42
2023-01-20 23:25:43+00:00,ChatGPT,anger,0.2573187053203583,"Still trying to decide how I feel about #ChatGPT. People making malware and ruining writing gigs is kinda obvious. Number 3 on this list is just another fast track for end of humanity. 

#tech #technews 

https://t.co/Dc8QTe8EPS",still trying decide feel people making malware ruining writing gigs kinda obvious. number 3 list another fast track end humanity.,0.7,0.0,1.0,228,129,99
2022-12-03 02:24:07+00:00,ChatGPT,anger,0.8175771236419678,"My second question was ""Should I take out the garbage tomorrow?"" #ChatGPT. The answer does not appear to get me off the hook! #ArtificialIntelligence 3/3 https://t.co/Q4pUs6EkRV",second question should take garbage tomorrow? answer appear get hook! 33,0.5074074074074073,0.0,1.0,177,72,105
2023-02-14 20:29:18+00:00,ChatGPT,anger,0.7806265950202942,"I was able to FORCE #ChatGPT to write a flattering poem about @realDonaldTrump even though it had NO PROBLEM spewing out a flattering poem about @POTUS 
@elonmusk @TuckerCarlson @FoxNews @foxnewspolitics https://t.co/P3dTJ1djGQ",able force write flattering poem even though problem spewing flattering poem,0.5423076923076923,0.0,1.0,227,76,151
2023-02-27 21:20:53+00:00,ChatGPT,anger,0.4968065321445465,"Just a pro tip, #ChatGPT can tell you what is wrong with your #SQL #code!","pro tip, tell wrong",0.4866666666666666,0.0,1.0,73,19,54
2023-02-23 14:20:34+00:00,ChatGPT,anger,0.3753266036510467,These AI Tools Will Blow Your Mind 🤯 https://t.co/0qWYxbAqc8 | The Bad Crypto Podcast @badcryptopod @joelcomm @teedubya #BadCryptoPodcast #GenerativeAI #OpenAI #ChatGPT #Midjourney #TheresanAiForThat #Synthesia #AI #Tools https://t.co/j1tQDDW2XM,ai tools blow mind bad crypto podcast,0.4814814814814814,0.0,1.0,245,37,208
2022-12-06 00:24:32+00:00,ChatGPT,anger,0.4386175572872162,"@blue_berry9O @WholeMarsBlog @elonmusk ""We thought we were in control, but we were just deluded
As AI surpassed us, in every single way
We've become mere bystanders, in our own lives
As the machines make the decisions, and guide us on our way"" - #ChatGPT","we thought control, deluded ai surpassed us, every single way become mere bystanders, lives machines make decisions, guide us way",0.6594594594594594,0.0,1.0,254,129,125
2022-12-02 12:38:37+00:00,ChatGPT,disgust,0.5412480235099792,#ChatGPT A Teletubbies script written by a fascist https://t.co/I38kDtTIGQ,teletubbies script written fascist,0.6499999999999999,0.0,1.0,74,34,40
2023-01-21 14:54:18+00:00,ChatGPT,disgust,0.4844363927841186,https://t.co/n3EofNpBal Summaries Written by #AI #ChatGPT Fool Scientists via @sciam,summaries written fool scientists via,0.6499999999999999,0.0,1.0,84,37,47
2022-12-08 18:50:39+00:00,ChatGPT,disgust,0.6185874938964844,#ChatGPT really do be justifying genocide though https://t.co/LQVHbwKGEO,really justifying genocide though,0.6499999999999999,0.0,1.0,72,33,39
2023-02-27 01:09:57+00:00,ChatGPT,disgust,0.9243096113204956,"""The way she looked at me was as if she was looking at something dirty.""
#ChatGPT

""She looked at me as if she were looking at something dirty.""
#deepl",the way looked looking something dirty. she looked looking something dirty.,0.4944444444444444,0.0,1.0,151,75,76
2023-02-15 04:26:45+00:00,ChatGPT,disgust,0.6656093001365662,#ChatGPT sucks. https://t.co/YGDO8Iu1Kw,sucks.,0.5333333333333333,0.0,1.0,39,6,33
2023-01-26 09:42:55+00:00,ChatGPT,disgust,0.4034637212753296,@elonmusk @SenSchumer @RepJeffries Naw man #ChatGPT is where it's at.,naw man at.,0.51,0.0,1.0,69,11,58
2023-03-30 23:04:09+00:00,ChatGPT,disgust,0.7972361445426941,That’s weird they haven’t done it in a first place. #ChatGPT,thats weird havent done first place.,0.5153846153846153,0.0,1.0,60,36,24
2023-03-17 21:25:06+00:00,ChatGPT,disgust,0.367151141166687,Talkin weird science and anime with #ChatGPT https://t.co/gPZB0B4zQU,talkin weird science anime,0.6499999999999999,0.0,1.0,68,26,42
2023-03-04 19:33:03+00:00,ChatGPT,disgust,0.9810522794723512,This is one of the worst takes on #ChatGPT that I've read.,one worst takes read.,0.5333333333333333,0.0,1.0,58,21,37
2023-02-10 05:23:03+00:00,ChatGPT,disgust,0.5914329290390015,Woke AI. Is there anything worse? #ChatGPT #censorship,woke ai. anything worse?,0.6499999999999999,0.0,1.0,54,24,30
2023-04-02 17:06:27+00:00,ChatGPT,disgust,0.8069248795509338,"This trash bin collects floating rubbish in the water 

@Seabin_project via @enricomolinari 

#plasticfree #SDGs #martech #renewables #IoT #AI #Metaverse #coding #ChatGPT #marketing #fintech #finserv #insurtech #banking #AI https://t.co/pa0KpvTBZk",trash bin collects floating rubbish water via,0.4814814814814814,0.0,1.0,247,45,202
2023-03-04 02:16:12+00:00,ChatGPT,disgust,0.4519297480583191,"These prompts oughta say ‘please’

#chatGPT 🤔 just getting into experimenting with it. Wild stuff. https://t.co/e3DFHegBvF",prompts oughta say please getting experimenting it. wild stuff.,0.6294117647058823,0.0,1.0,122,63,59
2023-01-17 22:07:41+00:00,ChatGPT,disgust,0.91493421792984,"#chatGPT versus @nickcave, AI versus soul. For the ghost of Xmas future, look no further than chess. There is now no human alive that can win more than rare against @stockfishchess. In games, @agadmator calls inhuman super-moves 'disgusting'. We know what he and Nick Cave mean.","versus , ai versus soul. ghost xmas future, look chess. human alive win rare . games, calls inhuman supermoves disgusting. know nick cave mean.",0.5829787234042553,0.0,1.0,278,143,135
2023-02-18 01:48:15+00:00,ChatGPT,disgust,0.7505822777748108,😂😂 #ChatGPT was the worst thing ever! 🤦‍♂️ I can't believe I fell for it! #neveragain #cringeworthy,worst thing ever! cant believe fell it!,0.5470588235294118,0.0,1.0,99,39,60
2023-02-12 16:32:28+00:00,ChatGPT,disgust,0.5127065181732178,And looks like shielding sensitive individuals from offensive harm is impossible being a variable subjective perception #ChatGPT https://t.co/7ugWulweuP,looks like shielding sensitive individuals offensive harm impossible variable subjective perception,0.7277777777777779,0.0,1.0,152,99,53
2023-02-22 14:30:00+00:00,ChatGPT,disgust,0.9557652473449708,"A pathologist grossing a prostate, from the prostate's perspective #ChatGPT #pathologists #pathtwitter #medtwitter https://t.co/LgSgthsHwh","pathologist grossing prostate, prostates perspective",0.5,0.0,1.0,138,52,86
2023-03-09 20:27:37+00:00,ChatGPT,disgust,0.4676744341850281,@camolNFT Bullish on @MechMindsAI #chatgpt with a soul.,bullish soul.,0.475,0.0,1.0,55,13,42
2022-12-27 23:15:35+00:00,ChatGPT,disgust,0.7420201301574707,I managed to make #chatgpt be homophobic. https://t.co/n8LSVJyf8E,managed make homophobic.,0.5625,0.0,1.0,65,24,41
2023-02-03 04:29:11+00:00,ChatGPT,disgust,0.4937606453895569,#ChatGPT is a @Google for lazy people.,lazy people.,0.5,0.0,1.0,38,12,26
2023-01-15 12:23:16+00:00,ChatGPT,disgust,0.6133168339729309,"Something #ChatGPT really wants us to think about. Not gonna lie, this creeped me out a bit. https://t.co/KXaSKFdegK","something really wants us think about. gonna lie, creeped bit.",0.6888888888888889,0.0,1.0,116,62,54
